M [M_sol],a_i [au],a_f [au],status
3.003489348850791e-06,1.8809999999999998,4.554213881773118,0.0
3.003489348850791e-06,1.882,4.55730250988079,0.0
3.003489348850791e-06,1.883,4.560386411795718,0.0
3.003489348850791e-06,1.884,4.563461137711362,0.0
3.003489348850791e-06,1.8849999999999998,4.566541488899973,0.0
3.003489348850791e-06,1.886,4.569612222360147,0.0
3.003489348850791e-06,1.887,4.572667927954634,0.0
3.003489348850791e-06,1.888,4.575760794777768,0.0
3.003489348850791e-06,1.8889999999999998,4.578830671412887,0.0
3.003489348850791e-06,1.89,4.581879275201736,0.0
3.003489348850791e-06,1.891,4.584940184227517,0.0
3.003489348850791e-06,1.892,4.587990718314358,0.0
3.003489348850791e-06,1.8929999999999998,4.591067926172488,0.0
3.003489348850791e-06,1.894,4.59409541174809,0.0
3.003489348850791e-06,1.895,4.597140188817087,0.0
3.003489348850791e-06,1.896,4.600184996625271,0.0
3.003489348850791e-06,1.8969999999999998,4.6032278092047765,0.0
3.003489348850791e-06,1.898,4.606268005445875,0.0
3.003489348850791e-06,1.899,4.609302572427688,0.0
3.003489348850791e-06,1.9,4.61236065314328,0.0
3.003489348850791e-06,1.9009999999999998,4.61536619496866,0.0
3.003489348850791e-06,1.902,4.618400664534447,0.0
3.003489348850791e-06,1.903,4.621419502443656,0.0
3.003489348850791e-06,1.904,4.624440077808389,0.0
3.003489348850791e-06,1.9049999999999998,4.627458958917428,0.0
3.003489348850791e-06,1.906,4.630477735521975,0.0
3.003489348850791e-06,1.907,4.633491059588097,0.0
3.003489348850791e-06,1.908,4.636499723915169,0.0
3.003489348850791e-06,1.9089999999999998,4.639507901860542,0.0
3.003489348850791e-06,1.91,4.642516380162128,0.0
3.964276745795425e-06,1.9076666666666666,4.58963286257619,0.0
3.964276745795425e-06,1.9086666666666667,4.5928589224137975,0.0
3.964276745795425e-06,1.9096666666666668,4.5960965061191565,0.0
3.964276745795425e-06,1.9106666666666667,4.599299346334021,0.0
3.964276745795425e-06,1.9116666666666666,4.602524208845968,0.0
3.964276745795425e-06,1.9126666666666667,4.605723604673672,0.0
3.964276745795425e-06,1.9136666666666668,4.608922581868531,0.0
3.964276745795425e-06,1.9146666666666667,4.612135334653933,0.0
3.964276745795425e-06,1.9156666666666666,4.615329586748288,0.0
3.964276745795425e-06,1.9166666666666667,4.618523607484274,0.0
3.964276745795425e-06,1.9176666666666669,4.621711937726255,0.0
3.964276745795425e-06,1.9186666666666667,4.624898203197538,0.0
3.964276745795425e-06,1.9196666666666666,4.628084092229647,0.0
3.964276745795425e-06,1.9206666666666667,4.6312632277132355,0.0
3.964276745795425e-06,1.9216666666666669,4.634435288314337,0.0
3.964276745795425e-06,1.9226666666666667,4.637608415366696,0.0
3.964276745795425e-06,1.9236666666666666,4.640777450048999,0.0
3.964276745795425e-06,1.9246666666666667,4.643944368559302,0.0
3.964276745795425e-06,1.9256666666666669,4.647107337092478,0.0
3.964276745795425e-06,1.9266666666666667,4.650190241409565,0.0
3.964276745795425e-06,1.9276666666666666,4.6534121224918295,0.0
3.964276745795425e-06,1.9286666666666668,4.656564653743415,0.0
3.964276745795425e-06,1.9296666666666669,4.659718014102719,0.0
3.964276745795425e-06,1.9306666666666668,4.662865803801675,0.0
3.964276745795425e-06,1.9316666666666666,4.666000627980036,0.0
3.964276745795425e-06,1.9326666666666668,4.669132979233784,0.0
3.964276745795425e-06,1.9336666666666669,4.6722639118449845,0.0
3.964276745795425e-06,1.9346666666666668,4.675398053045736,0.0
3.964276745795425e-06,1.9356666666666666,4.678525876140915,0.0
3.964276745795425e-06,1.9366666666666668,4.6816493600585884,0.0
5.232410803543397e-06,1.9076666666666666,4.523728031845194,0.0
5.232410803543397e-06,1.9086666666666667,4.527286097229935,0.0
5.232410803543397e-06,1.9096666666666668,4.530853474094969,0.0
5.232410803543397e-06,1.9106666666666667,4.534390905187139,0.0
5.232410803543397e-06,1.9116666666666666,4.537956136944852,0.0
5.232410803543397e-06,1.9126666666666667,4.5414930265239795,0.0
5.232410803543397e-06,1.9136666666666668,4.545037235294573,0.0
5.232410803543397e-06,1.9146666666666667,4.548563028989836,0.0
5.232410803543397e-06,1.9156666666666666,4.552087214583715,0.0
5.232410803543397e-06,1.9166666666666667,4.5555886791040665,0.0
5.232410803543397e-06,1.9176666666666669,4.559217336442237,0.0
5.232410803543397e-06,1.9186666666666667,4.562724008049228,0.0
5.232410803543397e-06,1.9196666666666666,4.56611796137529,0.0
5.232410803543397e-06,1.9206666666666667,4.569612764952037,0.0
5.232410803543397e-06,1.9216666666666669,4.573102067833534,0.0
5.232410803543397e-06,1.9226666666666667,4.5765867559906175,0.0
5.232410803543397e-06,1.9236666666666666,4.580049894112569,0.0
5.232410803543397e-06,1.9246666666666667,4.583525654508118,0.0
5.232410803543397e-06,1.9256666666666669,4.586975383210643,0.0
5.232410803543397e-06,1.9266666666666667,4.590394075602462,0.0
5.232410803543397e-06,1.9276666666666666,4.593900911003281,0.0
5.232410803543397e-06,1.9286666666666668,4.597348784316363,0.0
5.232410803543397e-06,1.9296666666666669,4.6007910225065745,0.0
5.232410803543397e-06,1.9306666666666668,4.604224012452883,0.0
5.232410803543397e-06,1.9316666666666666,4.607651804661734,0.0
5.232410803543397e-06,1.9326666666666668,4.611071065599767,0.0
5.232410803543397e-06,1.9336666666666669,4.6145233972100055,0.0
5.232410803543397e-06,1.9346666666666668,4.617908463790002,0.0
5.232410803543397e-06,1.9356666666666666,4.621315645233343,0.0
5.232410803543397e-06,1.9366666666666668,4.624724253428622,0.0
6.906208767103676e-06,1.9343333333333335,4.5321378502622425,0.0
6.906208767103676e-06,1.9353333333333333,4.536088881718067,0.0
6.906208767103676e-06,1.9363333333333332,4.539933487100113,0.0
6.906208767103676e-06,1.9373333333333334,4.543747272189151,0.0
6.906208767103676e-06,1.9383333333333335,4.54760394048563,0.0
6.906208767103676e-06,1.9393333333333334,4.551445711042568,0.0
6.906208767103676e-06,1.9403333333333332,4.55528152872486,0.0
6.906208767103676e-06,1.9413333333333334,4.559109410703636,0.0
6.906208767103676e-06,1.9423333333333335,4.562924041321298,0.0
6.906208767103676e-06,1.9433333333333334,4.566736530707136,0.0
6.906208767103676e-06,1.9443333333333332,4.570532944035614,0.0
6.906208767103676e-06,1.9453333333333334,4.574333097571157,0.0
6.906208767103676e-06,1.9463333333333335,4.578115161678875,0.0
6.906208767103676e-06,1.9473333333333334,4.581919338243238,0.0
6.906208767103676e-06,1.9483333333333333,4.585659610459852,0.0
6.906208767103676e-06,1.9493333333333334,4.589418866704309,0.0
6.906208767103676e-06,1.9503333333333335,4.593171111558486,0.0
6.906208767103676e-06,1.9513333333333334,4.596913600739393,0.0
6.906208767103676e-06,1.9523333333333333,4.600656087382393,0.0
6.906208767103676e-06,1.9533333333333334,4.604379966886793,0.0
6.906208767103676e-06,1.9543333333333335,4.6081638143059065,0.0
6.906208767103676e-06,1.9553333333333334,4.611812986011857,0.0
6.906208767103676e-06,1.9563333333333333,4.615506363056347,0.0
6.906208767103676e-06,1.9573333333333334,4.619206534392322,0.0
6.906208767103676e-06,1.9583333333333335,4.622904595827225,0.0
6.906208767103676e-06,1.9593333333333334,4.626766945416251,0.0
6.906208767103676e-06,1.9603333333333333,4.6302649318287195,0.0
6.906208767103676e-06,1.9613333333333334,4.633934567470928,0.0
6.906208767103676e-06,1.9623333333333335,4.637587967168181,0.0
6.906208767103676e-06,1.9633333333333334,4.641247857997988,0.0
9.115438623916945e-06,1.9609999999999999,4.5215058566520385,0.0
9.115438623916945e-06,1.962,4.525838008999856,0.0
9.115438623916945e-06,1.963,4.5301599449762735,0.0
9.115438623916945e-06,1.964,4.534480583744091,0.0
9.115438623916945e-06,1.9649999999999999,4.538779086306725,0.0
9.115438623916945e-06,1.966,4.543060542281551,0.0
9.115438623916945e-06,1.967,4.547330580091273,0.0
9.115438623916945e-06,1.968,4.551596707335702,0.0
9.115438623916945e-06,1.9689999999999999,4.555843476555023,0.0
9.115438623916945e-06,1.97,4.560083632977896,0.0
9.115438623916945e-06,1.971,4.564309571153543,0.0
9.115438623916945e-06,1.972,4.568525829161183,0.0
9.115438623916945e-06,1.9729999999999999,4.572711627118449,0.0
9.115438623916945e-06,1.974,4.576900068520021,0.0
9.115438623916945e-06,1.975,4.5810547066608684,0.0
9.115438623916945e-06,1.976,4.585236032340133,0.0
9.115438623916945e-06,1.9769999999999999,4.589377876418771,0.0
9.115438623916945e-06,1.978,4.593523481177072,0.0
9.115438623916945e-06,1.979,4.597650023335423,0.0
9.115438623916945e-06,1.98,4.601779913456266,0.0
9.115438623916945e-06,1.9809999999999999,4.605882683858794,0.0
9.115438623916945e-06,1.982,4.6099744088132635,0.0
9.115438623916945e-06,1.983,4.61405222291742,0.0
9.115438623916945e-06,1.984,4.6181326389786905,0.0
9.115438623916945e-06,1.9849999999999999,4.622197772383479,0.0
9.115438623916945e-06,1.986,4.6262406234522055,0.0
9.115438623916945e-06,1.987,4.630286066402608,0.0
9.115438623916945e-06,1.988,4.63432359628501,0.0
9.115438623916945e-06,1.9889999999999999,4.638343989370923,0.0
9.115438623916945e-06,1.99,4.6423557409215395,0.0
1.2031379894303927e-05,1.9876666666666667,4.481818819939395,0.0
1.2031379894303927e-05,1.9886666666666668,4.486889049200586,0.0
1.2031379894303927e-05,1.9896666666666667,4.491942589265957,0.0
1.2031379894303927e-05,1.9906666666666668,4.4969637121254875,0.0
1.2031379894303927e-05,1.9916666666666667,4.501975623115821,0.0
1.2031379894303927e-05,1.9926666666666668,4.506954685797543,0.0
1.2031379894303927e-05,1.9936666666666667,4.511918561850124,0.0
1.2031379894303927e-05,1.9946666666666668,4.516858843201439,0.0
1.2031379894303927e-05,1.9956666666666667,4.5217771528564255,0.0
1.2031379894303927e-05,1.9966666666666668,4.526687478272106,0.0
1.2031379894303927e-05,1.9976666666666667,4.53157707408054,0.0
1.2031379894303927e-05,1.9986666666666668,4.536429030850088,0.0
1.2031379894303927e-05,1.9996666666666667,4.541272501093595,0.0
1.2031379894303927e-05,2.0006666666666666,4.546113845268608,0.0
1.2031379894303927e-05,2.001666666666667,4.550890608405214,0.0
1.2031379894303927e-05,2.002666666666667,4.555682587488897,0.0
1.2031379894303927e-05,2.0036666666666667,4.560453406586371,0.0
1.2031379894303927e-05,2.0046666666666666,4.565207009708481,0.0
1.2031379894303927e-05,2.0056666666666665,4.569936259456675,0.0
