1.558536879717180301e-01
1.748707140752876199e-01
1.962081683094347995e-01
2.201491857279714859e-01
2.470114490863344336e-01
2.771514042987371362e-01
3.109689902588875232e-01
3.489129457861193107e-01
3.914867641168863766e-01
4.392553739541062430e-01
4.928526357278171788e-01
5.529897525379741108e-01
6.204647073874829388e-01
6.961728519318236552e-01
7.811187872515343855e-01
8.764296942981908423e-01
9.833702909007984161e-01
1.103359613802985972e+00
1.237989848418437511e+00
1.389047456163977401e+00
1.558536879717180135e+00
1.748707140752875588e+00
1.962081683094347717e+00
2.201491857279714637e+00
2.470114490863343892e+00
2.771514042987370807e+00
3.109689902588875121e+00
3.489129457861192662e+00
3.914867641168863432e+00
4.392553739541060764e+00
4.928526357278170345e+00
5.529897525379740664e+00
6.204647073874828500e+00
6.961728519318235442e+00
