-2.502035328801170078e+00
-2.385385778384635280e+00
-2.268736227968100927e+00
-2.152086677551566130e+00
-2.035437127135031332e+00
-1.918787576718496757e+00
-1.802138026301962181e+00
-1.685488475885427384e+00
-1.568838925468892587e+00
-1.452189375052358011e+00
-1.335539824635823436e+00
-1.218890274219288639e+00
-1.102240723802754063e+00
-9.855911733862192659e-01
-8.689416229696846905e-01
-7.522920725531498931e-01
-6.356425221366153178e-01
-5.189929717200807424e-01
-4.023434213035459450e-01
-2.856938708870111476e-01
-1.690443204704767943e-01
-5.239477005394199693e-02
6.425478036259280046e-02
1.809043307791275979e-01
2.975538811956619512e-01
4.142034316121967485e-01
5.308529820287315459e-01
6.475025324452658992e-01
7.641520828618006966e-01
8.808016332783354940e-01
9.974511836948702914e-01
1.114100734111404867e+00
