,logM,a,alpha
694,-1.7788081162186553,6.617997467230028,0.00010509447992546602
695,-1.7788081162186553,6.686743677647669,0.00010618617681209427
696,-1.7788081162186553,6.755489888065311,0.00010727787369872252
697,-1.7788081162186553,6.824236098482952,0.00010836957058535078
698,-1.7788081162186553,6.892982308900594,0.00010946126747197903
699,-1.7788081162186553,6.961728519318235,0.00011055296435860729
700,-1.6582702474549023,0.15585368797171803,3.2666925416877547e-06
701,-1.6582702474549023,0.22459989838935962,4.707612777603884e-06
702,-1.6582702474549023,0.2933461088070012,6.148533013520014e-06
703,-1.6582702474549023,0.3620923192246428,7.589453249436144e-06
704,-1.6582702474549023,0.4308385296422844,9.030373485352274e-06
705,-1.6582702474549023,0.49958474005992604,1.0471293721268404e-05
706,-1.6582702474549023,0.5683309504775675,1.1912213957184532e-05
707,-1.6582702474549023,0.6370771608952092,1.3353134193100663e-05
708,-1.6582702474549023,0.7058233713128508,1.4794054429016793e-05
709,-1.6582702474549023,0.7745695817304924,1.6234974664932924e-05
710,-1.6582702474549023,0.843315792148134,1.7675894900849055e-05
711,-1.6582702474549023,0.9120620025657755,1.9116815136765183e-05
712,-1.6582702474549023,0.9808082129834171,2.055773537268131e-05
713,-1.6582702474549023,1.0495544234010588,2.1998655608597442e-05
714,-1.6582702474549023,1.1183006338187003,2.343957584451357e-05
715,-1.6582702474549023,1.187046844236342,2.4880496080429704e-05
716,-1.6582702474549023,1.2557930546539835,2.6321416316345832e-05
717,-1.6582702474549023,1.324539265071625,2.776233655226196e-05
718,-1.6582702474549023,1.3932854754892667,2.920325678817809e-05
719,-1.6582702474549023,1.4620316859069082,3.064417702409422e-05
720,-1.6582702474549023,1.53077789632455,3.208509726001035e-05
721,-1.6582702474549023,1.5995241067421915,3.352601749592648e-05
722,-1.6582702474549023,1.668270317159833,3.4966937731842606e-05
723,-1.6582702474549023,1.7370165275774747,3.640785796775874e-05
724,-1.6582702474549023,1.8057627379951162,3.784877820367487e-05
725,-1.6582702474549023,1.8745089484127577,3.9289698439590996e-05
726,-1.6582702474549023,1.9432551588303995,4.073061867550713e-05
727,-1.6582702474549023,2.0120013692480407,4.217153891142325e-05
728,-1.6582702474549023,2.0807475796656822,4.361245914733938e-05
729,-1.6582702474549023,2.149493790083324,4.505337938325552e-05
730,-1.6582702474549023,2.2182400005009657,4.649429961917165e-05
731,-1.6582702474549023,2.286986210918607,4.793521985508778e-05
732,-1.6582702474549023,2.3557324213362487,4.9376140091003904e-05
733,-1.6582702474549023,2.4244786317538902,5.081706032692003e-05
734,-1.6582702474549023,2.4932248421715317,5.225798056283616e-05
735,-1.6582702474549023,2.5619710525891737,5.3698900798752295e-05
736,-1.6582702474549023,2.630717263006815,5.513982103466842e-05
737,-1.6582702474549023,2.6994634734244567,5.658074127058455e-05
738,-1.6582702474549023,2.768209683842098,5.802166150650068e-05
739,-1.6582702474549023,2.8369558942597397,5.9462581742416806e-05
740,-1.6582702474549023,2.9057021046773817,6.090350197833295e-05
741,-1.6582702474549023,2.974448315095023,6.234442221424908e-05
742,-1.6582702474549023,3.0431945255126647,6.37853424501652e-05
743,-1.6582702474549023,3.111940735930306,6.522626268608133e-05
744,-1.6582702474549023,3.1806869463479477,6.666718292199746e-05
745,-1.6582702474549023,3.249433156765589,6.810810315791359e-05
746,-1.6582702474549023,3.318179367183231,6.954902339382973e-05
747,-1.6582702474549023,3.3869255776008726,7.098994362974586e-05
748,-1.6582702474549023,3.455671788018514,7.243086386566198e-05
749,-1.6582702474549023,3.5244179984361557,7.387178410157811e-05
750,-1.6582702474549023,3.593164208853797,7.531270433749424e-05
751,-1.6582702474549023,3.661910419271439,7.675362457341037e-05
752,-1.6582702474549023,3.7306566296890806,7.81945448093265e-05
753,-1.6582702474549023,3.799402840106722,7.963546504524262e-05
754,-1.6582702474549023,3.8681490505243636,8.107638528115875e-05
755,-1.6582702474549023,3.936895260942005,8.251730551707488e-05
756,-1.6582702474549023,4.005641471359647,8.395822575299102e-05
757,-1.6582702474549023,4.074387681777289,8.539914598890715e-05
758,-1.6582702474549023,4.14313389219493,8.684006622482328e-05
759,-1.6582702474549023,4.2118801026125725,8.828098646073942e-05
760,-1.6582702474549023,4.280626313030214,8.972190669665554e-05
761,-1.6582702474549023,4.3493725234478555,9.116282693257167e-05
762,-1.6582702474549023,4.418118733865497,9.26037471684878e-05
763,-1.6582702474549023,4.4868649442831385,9.404466740440393e-05
764,-1.6582702474549023,4.55561115470078,9.548558764032006e-05
765,-1.6582702474549023,4.6243573651184215,9.69265078762362e-05
766,-1.6582702474549023,4.693103575536063,9.836742811215233e-05
767,-1.6582702474549023,4.761849785953705,9.980834834806845e-05
768,-1.6582702474549023,4.830595996371346,0.00010124926858398458
769,-1.6582702474549023,4.899342206788988,0.00010269018881990071
770,-1.6582702474549023,4.96808841720663,0.00010413110905581685
771,-1.6582702474549023,5.0368346276242715,0.00010557202929173298
772,-1.6582702474549023,5.105580838041913,0.0001070129495276491
773,-1.6582702474549023,5.1743270484595545,0.00010845386976356523
774,-1.6582702474549023,5.243073258877196,0.00010989478999948136
775,-1.6582702474549023,5.3118194692948375,0.00011133571023539749
776,-1.6582702474549023,5.380565679712479,0.00011277663047131362
777,-1.6582702474549023,5.4493118901301205,0.00011421755070722974
778,-1.6582702474549023,5.518058100547762,0.00011565847094314587
779,-1.6582702474549023,5.5868043109654035,0.000117099391179062
780,-1.6582702474549023,5.655550521383046,0.00011854031141497814
781,-1.6582702474549023,5.724296731800687,0.00011998123165089427
782,-1.6582702474549023,5.793042942218329,0.0001214221518868104
783,-1.6582702474549023,5.8617891526359704,0.00012286307212272654
784,-1.6582702474549023,5.930535363053612,0.00012430399235864267
785,-1.6582702474549023,5.9992815734712535,0.0001257449125945588
786,-1.6582702474549023,6.068027783888895,0.00012718583283047492
787,-1.6582702474549023,6.1367739943065365,0.00012862675306639105
788,-1.6582702474549023,6.205520204724178,0.00013006767330230718
789,-1.6582702474549023,6.2742664151418195,0.0001315085935382233
790,-1.6582702474549023,6.343012625559461,0.00013294951377413943
791,-1.6582702474549023,6.411758835977103,0.00013439043401005556
792,-1.6582702474549023,6.480505046394745,0.0001358313542459717
793,-1.6582702474549023,6.549251256812386,0.00013727227448188782
794,-1.6582702474549023,6.617997467230028,0.00013871319471780394
795,-1.6582702474549023,6.686743677647669,0.00014015411495372007
796,-1.6582702474549023,6.755489888065311,0.0001415950351896362
797,-1.6582702474549023,6.824236098482952,0.00014303595542555233
798,-1.6582702474549023,6.892982308900594,0.00014447687566146846
799,-1.6582702474549023,6.961728519318235,0.0001459177958973846
800,-1.53773237869115,0.15585368797171803,4.311676112196348e-06
801,-1.53773237869115,0.22459989838935962,6.213532892868469e-06
802,-1.53773237869115,0.2933461088070012,8.11538967354059e-06
803,-1.53773237869115,0.3620923192246428,1.0017246454212713e-05
804,-1.53773237869115,0.4308385296422844,1.1919103234884834e-05
805,-1.53773237869115,0.49958474005992604,1.3820960015556955e-05
806,-1.53773237869115,0.5683309504775675,1.5722816796229075e-05
807,-1.53773237869115,0.6370771608952092,1.7624673576901198e-05
808,-1.53773237869115,0.7058233713128508,1.9526530357573318e-05
809,-1.53773237869115,0.7745695817304924,2.142838713824544e-05
810,-1.53773237869115,0.843315792148134,2.3330243918917564e-05
811,-1.53773237869115,0.9120620025657755,2.5232100699589683e-05
812,-1.53773237869115,0.9808082129834171,2.7133957480261803e-05
813,-1.53773237869115,1.0495544234010588,2.9035814260933926e-05
814,-1.53773237869115,1.1183006338187003,3.093767104160604e-05
815,-1.53773237869115,1.187046844236342,3.283952782227817e-05
816,-1.53773237869115,1.2557930546539835,3.474138460295029e-05
817,-1.53773237869115,1.324539265071625,3.664324138362241e-05
818,-1.53773237869115,1.3932854754892667,3.8545098164294535e-05
819,-1.53773237869115,1.4620316859069082,4.0446954944966654e-05
820,-1.53773237869115,1.53077789632455,4.234881172563878e-05
821,-1.53773237869115,1.5995241067421915,4.42506685063109e-05
822,-1.53773237869115,1.668270317159833,4.615252528698301e-05
823,-1.53773237869115,1.7370165275774747,4.805438206765514e-05
824,-1.53773237869115,1.8057627379951162,4.995623884832726e-05
825,-1.53773237869115,1.8745089484127577,5.185809562899938e-05
826,-1.53773237869115,1.9432551588303995,5.3759952409671506e-05
827,-1.53773237869115,2.0120013692480407,5.566180919034362e-05
828,-1.53773237869115,2.0807475796656822,5.756366597101574e-05
829,-1.53773237869115,2.149493790083324,5.9465522751687865e-05
830,-1.53773237869115,2.2182400005009657,6.136737953235999e-05
831,-1.53773237869115,2.286986210918607,6.326923631303211e-05
832,-1.53773237869115,2.3557324213362487,6.517109309370423e-05
833,-1.53773237869115,2.4244786317538902,6.707294987437635e-05
834,-1.53773237869115,2.4932248421715317,6.897480665504846e-05
835,-1.53773237869115,2.5619710525891737,7.087666343572059e-05
836,-1.53773237869115,2.630717263006815,7.277852021639271e-05
837,-1.53773237869115,2.6994634734244567,7.468037699706483e-05
838,-1.53773237869115,2.768209683842098,7.658223377773695e-05
839,-1.53773237869115,2.8369558942597397,7.848409055840907e-05
840,-1.53773237869115,2.9057021046773817,8.03859473390812e-05
841,-1.53773237869115,2.974448315095023,8.228780411975332e-05
842,-1.53773237869115,3.0431945255126647,8.418966090042544e-05
843,-1.53773237869115,3.111940735930306,8.609151768109756e-05
844,-1.53773237869115,3.1806869463479477,8.799337446176968e-05
845,-1.53773237869115,3.249433156765589,8.98952312424418e-05
846,-1.53773237869115,3.318179367183231,9.179708802311393e-05
847,-1.53773237869115,3.3869255776008726,9.369894480378605e-05
848,-1.53773237869115,3.455671788018514,9.560080158445817e-05
849,-1.53773237869115,3.5244179984361557,9.750265836513028e-05
850,-1.53773237869115,3.593164208853797,9.94045151458024e-05
851,-1.53773237869115,3.661910419271439,0.00010130637192647453
852,-1.53773237869115,3.7306566296890806,0.00010320822870714665
853,-1.53773237869115,3.799402840106722,0.00010511008548781877
854,-1.53773237869115,3.8681490505243636,0.00010701194226849089
855,-1.53773237869115,3.936895260942005,0.00010891379904916301
856,-1.53773237869115,4.005641471359647,0.00011081565582983514
857,-1.53773237869115,4.074387681777289,0.00011271751261050726
858,-1.53773237869115,4.14313389219493,0.00011461936939117938
859,-1.53773237869115,4.2118801026125725,0.00011652122617185153
860,-1.53773237869115,4.280626313030214,0.00011842308295252365
861,-1.53773237869115,4.3493725234478555,0.00012032493973319577
862,-1.53773237869115,4.418118733865497,0.00012222679651386787
863,-1.53773237869115,4.4868649442831385,0.00012412865329454
864,-1.53773237869115,4.55561115470078,0.00012603051007521211
865,-1.53773237869115,4.6243573651184215,0.00012793236685588425
866,-1.53773237869115,4.693103575536063,0.00012983422363655635
867,-1.53773237869115,4.761849785953705,0.0001317360804172285
868,-1.53773237869115,4.830595996371346,0.0001336379371979006
869,-1.53773237869115,4.899342206788988,0.00013553979397857273
870,-1.53773237869115,4.96808841720663,0.00013744165075924486
871,-1.53773237869115,5.0368346276242715,0.00013934350753991697
872,-1.53773237869115,5.105580838041913,0.0001412453643205891
873,-1.53773237869115,5.1743270484595545,0.0001431472211012612
874,-1.53773237869115,5.243073258877196,0.00014504907788193334
875,-1.53773237869115,5.3118194692948375,0.00014695093466260544
876,-1.53773237869115,5.380565679712479,0.00014885279144327758
877,-1.53773237869115,5.4493118901301205,0.00015075464822394968
878,-1.53773237869115,5.518058100547762,0.00015265650500462182
879,-1.53773237869115,5.5868043109654035,0.00015455836178529392
880,-1.53773237869115,5.655550521383046,0.00015646021856596608
881,-1.53773237869115,5.724296731800687,0.0001583620753466382
882,-1.53773237869115,5.793042942218329,0.00016026393212731032
883,-1.53773237869115,5.8617891526359704,0.00016216578890798243
884,-1.53773237869115,5.930535363053612,0.00016406764568865456
885,-1.53773237869115,5.9992815734712535,0.00016596950246932667
886,-1.53773237869115,6.068027783888895,0.00016787135924999877
887,-1.53773237869115,6.1367739943065365,0.0001697732160306709
888,-1.53773237869115,6.205520204724178,0.000171675072811343
889,-1.53773237869115,6.2742664151418195,0.00017357692959201515
890,-1.53773237869115,6.343012625559461,0.00017547878637268725
891,-1.53773237869115,6.411758835977103,0.0001773806431533594
892,-1.53773237869115,6.480505046394745,0.00017928249993403152
893,-1.53773237869115,6.549251256812386,0.00018118435671470365
894,-1.53773237869115,6.617997467230028,0.00018308621349537576
895,-1.53773237869115,6.686743677647669,0.0001849880702760479
896,-1.53773237869115,6.755489888065311,0.00018688992705672
897,-1.53773237869115,6.824236098482952,0.00018879178383739213
898,-1.53773237869115,6.892982308900594,0.00019069364061806424
899,-1.53773237869115,6.961728519318235,0.00019259549739873637
900,-1.417194509927398,0.15585368797171803,5.690939890804571e-06
901,-1.417194509927398,0.22459989838935962,8.20118239002856e-06
902,-1.417194509927398,0.2933461088070012,1.0711424889252548e-05
903,-1.417194509927398,0.3620923192246428,1.3221667388476539e-05
904,-1.417194509927398,0.4308385296422844,1.573190988770053e-05
905,-1.417194509927398,0.49958474005992604,1.824215238692452e-05
906,-1.417194509927398,0.5683309504775675,2.0752394886148507e-05
907,-1.417194509927398,0.6370771608952092,2.3262637385372497e-05
908,-1.417194509927398,0.7058233713128508,2.5772879884596488e-05
909,-1.417194509927398,0.7745695817304924,2.828312238382048e-05
910,-1.417194509927398,0.843315792148134,3.079336488304447e-05
911,-1.417194509927398,0.9120620025657755,3.330360738226845e-05
912,-1.417194509927398,0.9808082129834171,3.581384988149244e-05
913,-1.417194509927398,1.0495544234010588,3.8324092380716433e-05
914,-1.417194509927398,1.1183006338187003,4.083433487994042e-05
915,-1.417194509927398,1.187046844236342,4.3344577379164414e-05
916,-1.417194509927398,1.2557930546539835,4.58548198783884e-05
917,-1.417194509927398,1.324539265071625,4.836506237761239e-05
918,-1.417194509927398,1.3932854754892667,5.087530487683638e-05
919,-1.417194509927398,1.4620316859069082,5.338554737606037e-05
920,-1.417194509927398,1.53077789632455,5.589578987528436e-05
921,-1.417194509927398,1.5995241067421915,5.840603237450835e-05
922,-1.417194509927398,1.668270317159833,6.0916274873732334e-05
923,-1.417194509927398,1.7370165275774747,6.342651737295632e-05
924,-1.417194509927398,1.8057627379951162,6.593675987218032e-05
925,-1.417194509927398,1.8745089484127577,6.84470023714043e-05
926,-1.417194509927398,1.9432551588303995,7.09572448706283e-05
927,-1.417194509927398,2.0120013692480407,7.346748736985227e-05
928,-1.417194509927398,2.0807475796656822,7.597772986907626e-05
929,-1.417194509927398,2.149493790083324,7.848797236830027e-05
930,-1.417194509927398,2.2182400005009657,8.099821486752424e-05
931,-1.417194509927398,2.286986210918607,8.350845736674823e-05
932,-1.417194509927398,2.3557324213362487,8.601869986597223e-05
933,-1.417194509927398,2.4244786317538902,8.85289423651962e-05
934,-1.417194509927398,2.4932248421715317,9.103918486442019e-05
935,-1.417194509927398,2.5619710525891737,9.35494273636442e-05
936,-1.417194509927398,2.630717263006815,9.605966986286819e-05
937,-1.417194509927398,2.6994634734244567,9.856991236209216e-05
938,-1.417194509927398,2.768209683842098,0.00010108015486131615
939,-1.417194509927398,2.8369558942597397,0.00010359039736054015
940,-1.417194509927398,2.9057021046773817,0.00010610063985976415
941,-1.417194509927398,2.974448315095023,0.00010861088235898813
942,-1.417194509927398,3.0431945255126647,0.00011112112485821212
943,-1.417194509927398,3.111940735930306,0.00011363136735743611
944,-1.417194509927398,3.1806869463479477,0.00011614160985666008
945,-1.417194509927398,3.249433156765589,0.00011865185235588407
946,-1.417194509927398,3.318179367183231,0.00012116209485510808
947,-1.417194509927398,3.3869255776008726,0.00012367233735433207
948,-1.417194509927398,3.455671788018514,0.00012618257985355606
949,-1.417194509927398,3.5244179984361557,0.00012869282235278005
950,-1.417194509927398,3.593164208853797,0.000131203064852004
951,-1.417194509927398,3.661910419271439,0.00013371330735122803
952,-1.417194509927398,3.7306566296890806,0.00013622354985045202
953,-1.417194509927398,3.799402840106722,0.000138733792349676
954,-1.417194509927398,3.8681490505243636,0.00014124403484889998
955,-1.417194509927398,3.936895260942005,0.00014375427734812397
956,-1.417194509927398,4.005641471359647,0.00014626451984734798
957,-1.417194509927398,4.074387681777289,0.00014877476234657197
958,-1.417194509927398,4.14313389219493,0.00015128500484579594
959,-1.417194509927398,4.2118801026125725,0.00015379524734501995
960,-1.417194509927398,4.280626313030214,0.00015630548984424395
961,-1.417194509927398,4.3493725234478555,0.00015881573234346794
962,-1.417194509927398,4.418118733865497,0.00016132597484269193
963,-1.417194509927398,4.4868649442831385,0.00016383621734191592
964,-1.417194509927398,4.55561115470078,0.0001663464598411399
965,-1.417194509927398,4.6243573651184215,0.0001688567023403639
966,-1.417194509927398,4.693103575536063,0.00017136694483958786
967,-1.417194509927398,4.761849785953705,0.00017387718733881185
968,-1.417194509927398,4.830595996371346,0.00017638742983803584
969,-1.417194509927398,4.899342206788988,0.00017889767233725983
970,-1.417194509927398,4.96808841720663,0.00018140791483648385
971,-1.417194509927398,5.0368346276242715,0.00018391815733570784
972,-1.417194509927398,5.105580838041913,0.00018642839983493183
973,-1.417194509927398,5.1743270484595545,0.0001889386423341558
974,-1.417194509927398,5.243073258877196,0.00019144888483337978
975,-1.417194509927398,5.3118194692948375,0.00019395912733260378
976,-1.417194509927398,5.380565679712479,0.00019646936983182777
977,-1.417194509927398,5.4493118901301205,0.00019897961233105176
978,-1.417194509927398,5.518058100547762,0.00020148985483027575
979,-1.417194509927398,5.5868043109654035,0.00020400009732949974
980,-1.417194509927398,5.655550521383046,0.00020651033982872375
981,-1.417194509927398,5.724296731800687,0.00020902058232794772
982,-1.417194509927398,5.793042942218329,0.0002115308248271717
983,-1.417194509927398,5.8617891526359704,0.0002140410673263957
984,-1.417194509927398,5.930535363053612,0.0002165513098256197
985,-1.417194509927398,5.9992815734712535,0.00021906155232484368
986,-1.417194509927398,6.068027783888895,0.00022157179482406767
987,-1.417194509927398,6.1367739943065365,0.00022408203732329166
988,-1.417194509927398,6.205520204724178,0.00022659227982251562
989,-1.417194509927398,6.2742664151418195,0.00022910252232173961
990,-1.417194509927398,6.343012625559461,0.0002316127648209636
991,-1.417194509927398,6.411758835977103,0.00023412300732018762
992,-1.417194509927398,6.480505046394745,0.0002366332498194116
993,-1.417194509927398,6.549251256812386,0.0002391434923186356
994,-1.417194509927398,6.617997467230028,0.0002416537348178596
995,-1.417194509927398,6.686743677647669,0.0002441639773170836
996,-1.417194509927398,6.755489888065311,0.0002466742198163076
997,-1.417194509927398,6.824236098482952,0.00024918446231553157
998,-1.417194509927398,6.892982308900594,0.00025169470481475556
999,-1.417194509927398,6.961728519318235,0.0002542049473139795
1000,-1.2966566411636449,0.15585368797171803,7.511416905629565e-06
1001,-1.2966566411636449,0.22459989838935962,1.0824661871784908e-05
1002,-1.2966566411636449,0.2933461088070012,1.413790683794025e-05
1003,-1.2966566411636449,0.3620923192246428,1.7451151804095596e-05
1004,-1.2966566411636449,0.4308385296422844,2.076439677025094e-05
1005,-1.2966566411636449,0.49958474005992604,2.4077641736406287e-05
1006,-1.2966566411636449,0.5683309504775675,2.7390886702561626e-05
1007,-1.2966566411636449,0.6370771608952092,3.070413166871697e-05
1008,-1.2966566411636449,0.7058233713128508,3.4017376634872314e-05
1009,-1.2966566411636449,0.7745695817304924,3.733062160102766e-05
1010,-1.2966566411636449,0.843315792148134,4.0643866567183005e-05
1011,-1.2966566411636449,0.9120620025657755,4.3957111533338344e-05
1012,-1.2966566411636449,0.9808082129834171,4.727035649949369e-05
1013,-1.2966566411636449,1.0495544234010588,5.0583601465649035e-05
1014,-1.2966566411636449,1.1183006338187003,5.3896846431804374e-05
1015,-1.2966566411636449,1.187046844236342,5.7210091397959726e-05
1016,-1.2966566411636449,1.2557930546539835,6.0523336364115065e-05
1017,-1.2966566411636449,1.324539265071625,6.38365813302704e-05
1018,-1.2966566411636449,1.3932854754892667,6.714982629642575e-05
1019,-1.2966566411636449,1.4620316859069082,7.046307126258109e-05
1020,-1.2966566411636449,1.53077789632455,7.377631622873644e-05
1021,-1.2966566411636449,1.5995241067421915,7.708956119489178e-05
1022,-1.2966566411636449,1.668270317159833,8.040280616104712e-05
1023,-1.2966566411636449,1.7370165275774747,8.371605112720247e-05
1024,-1.2966566411636449,1.8057627379951162,8.702929609335781e-05
1025,-1.2966566411636449,1.8745089484127577,9.034254105951315e-05
1026,-1.2966566411636449,1.9432551588303995,9.36557860256685e-05
1027,-1.2966566411636449,2.0120013692480407,9.696903099182383e-05
1028,-1.2966566411636449,2.0807475796656822,0.00010028227595797916
1029,-1.2966566411636449,2.149493790083324,0.00010359552092413453
1030,-1.2966566411636449,2.2182400005009657,0.00010690876589028987
1031,-1.2966566411636449,2.286986210918607,0.00011022201085644521
1032,-1.2966566411636449,2.3557324213362487,0.00011353525582260055
1033,-1.2966566411636449,2.4244786317538902,0.00011684850078875589
1034,-1.2966566411636449,2.4932248421715317,0.00012016174575491122
1035,-1.2966566411636449,2.5619710525891737,0.0001234749907210666
1036,-1.2966566411636449,2.630717263006815,0.00012678823568722193
1037,-1.2966566411636449,2.6994634734244567,0.00013010148065337727
1038,-1.2966566411636449,2.768209683842098,0.0001334147256195326
1039,-1.2966566411636449,2.8369558942597397,0.00013672797058568795
1040,-1.2966566411636449,2.9057021046773817,0.0001400412155518433
1041,-1.2966566411636449,2.974448315095023,0.00014335446051799865
1042,-1.2966566411636449,3.0431945255126647,0.000146667705484154
1043,-1.2966566411636449,3.111940735930306,0.00014998095045030933
1044,-1.2966566411636449,3.1806869463479477,0.00015329419541646467
1045,-1.2966566411636449,3.249433156765589,0.00015660744038262
1046,-1.2966566411636449,3.318179367183231,0.00015992068534877537
1047,-1.2966566411636449,3.3869255776008726,0.0001632339303149307
1048,-1.2966566411636449,3.455671788018514,0.00016654717528108605
1049,-1.2966566411636449,3.5244179984361557,0.0001698604202472414
1050,-1.2966566411636449,3.593164208853797,0.00017317366521339673
1051,-1.2966566411636449,3.661910419271439,0.0001764869101795521
1052,-1.2966566411636449,3.7306566296890806,0.00017980015514570743
1053,-1.2966566411636449,3.799402840106722,0.00018311340011186277
1054,-1.2966566411636449,3.8681490505243636,0.0001864266450780181
1055,-1.2966566411636449,3.936895260942005,0.00018973989004417345
1056,-1.2966566411636449,4.005641471359647,0.00019305313501032881
1057,-1.2966566411636449,4.074387681777289,0.00019636637997648415
1058,-1.2966566411636449,4.14313389219493,0.0001996796249426395
1059,-1.2966566411636449,4.2118801026125725,0.00020299286990879486
1060,-1.2966566411636449,4.280626313030214,0.0002063061148749502
1061,-1.2966566411636449,4.3493725234478555,0.00020961935984110553
1062,-1.2966566411636449,4.418118733865497,0.00021293260480726087
1063,-1.2966566411636449,4.4868649442831385,0.0002162458497734162
1064,-1.2966566411636449,4.55561115470078,0.00021955909473957155
1065,-1.2966566411636449,4.6243573651184215,0.0002228723397057269
1066,-1.2966566411636449,4.693103575536063,0.00022618558467188226
1067,-1.2966566411636449,4.761849785953705,0.0002294988296380376
1068,-1.2966566411636449,4.830595996371346,0.00023281207460419293
1069,-1.2966566411636449,4.899342206788988,0.00023612531957034827
1070,-1.2966566411636449,4.96808841720663,0.00023943856453650364
1071,-1.2966566411636449,5.0368346276242715,0.00024275180950265898
1072,-1.2966566411636449,5.105580838041913,0.00024606505446881434
1073,-1.2966566411636449,5.1743270484595545,0.0002493782994349697
1074,-1.2966566411636449,5.243073258877196,0.000252691544401125
1075,-1.2966566411636449,5.3118194692948375,0.00025600478936728036
1076,-1.2966566411636449,5.380565679712479,0.0002593180343334357
1077,-1.2966566411636449,5.4493118901301205,0.00026263127929959104
1078,-1.2966566411636449,5.518058100547762,0.0002659445242657464
1079,-1.2966566411636449,5.5868043109654035,0.0002692577692319017
1080,-1.2966566411636449,5.655550521383046,0.0002725710141980571
1081,-1.2966566411636449,5.724296731800687,0.00027588425916421245
1082,-1.2966566411636449,5.793042942218329,0.0002791975041303678
1083,-1.2966566411636449,5.8617891526359704,0.0002825107490965231
1084,-1.2966566411636449,5.930535363053612,0.00028582399406267846
1085,-1.2966566411636449,5.9992815734712535,0.0002891372390288338
1086,-1.2966566411636449,6.068027783888895,0.00029245048399498914
1087,-1.2966566411636449,6.1367739943065365,0.0002957637289611445
1088,-1.2966566411636449,6.205520204724178,0.0002990769739272998
1089,-1.2966566411636449,6.2742664151418195,0.00030239021889345516
1090,-1.2966566411636449,6.343012625559461,0.0003057034638596105
1091,-1.2966566411636449,6.411758835977103,0.00030901670882576583
1092,-1.2966566411636449,6.480505046394745,0.0003123299537919212
1093,-1.2966566411636449,6.549251256812386,0.0003156431987580765
1094,-1.2966566411636449,6.617997467230028,0.00031895644372423185
1095,-1.2966566411636449,6.686743677647669,0.00032226968869038724
1096,-1.2966566411636449,6.755489888065311,0.0003255829336565426
1097,-1.2966566411636449,6.824236098482952,0.0003288961786226979
1098,-1.2966566411636449,6.892982308900594,0.00033220942358885326
1099,-1.2966566411636449,6.961728519318235,0.0003355226685550086
1100,-1.1761187723998927,0.15585368797171803,9.914247033489717e-06
1101,-1.1761187723998927,0.22459989838935962,1.4287367243647616e-05
1102,-1.1761187723998927,0.2933461088070012,1.866048745380551e-05
1103,-1.1761187723998927,0.3620923192246428,2.3033607663963413e-05
1104,-1.1761187723998927,0.4308385296422844,2.7406727874121312e-05
1105,-1.1761187723998927,0.49958474005992604,3.177984808427921e-05
1106,-1.1761187723998927,0.5683309504775675,3.6152968294437106e-05
1107,-1.1761187723998927,0.6370771608952092,4.052608850459501e-05
1108,-1.1761187723998927,0.7058233713128508,4.4899208714752903e-05
1109,-1.1761187723998927,0.7745695817304924,4.9272328924910806e-05
1110,-1.1761187723998927,0.843315792148134,5.364544913506871e-05
1111,-1.1761187723998927,0.9120620025657755,5.8018569345226596e-05
1112,-1.1761187723998927,0.9808082129834171,6.239168955538449e-05
1113,-1.1761187723998927,1.0495544234010588,6.67648097655424e-05
1114,-1.1761187723998927,1.1183006338187003,7.11379299757003e-05
1115,-1.1761187723998927,1.187046844236342,7.55110501858582e-05
1116,-1.1761187723998927,1.2557930546539835,7.988417039601609e-05
1117,-1.1761187723998927,1.324539265071625,8.425729060617399e-05
1118,-1.1761187723998927,1.3932854754892667,8.863041081633189e-05
1119,-1.1761187723998927,1.4620316859069082,9.300353102648978e-05
1120,-1.1761187723998927,1.53077789632455,9.73766512366477e-05
1121,-1.1761187723998927,1.5995241067421915,0.00010174977144680558
1122,-1.1761187723998927,1.668270317159833,0.00010612289165696347
1123,-1.1761187723998927,1.7370165275774747,0.00011049601186712139
1124,-1.1761187723998927,1.8057627379951162,0.00011486913207727928
1125,-1.1761187723998927,1.8745089484127577,0.00011924225228743717
1126,-1.1761187723998927,1.9432551588303995,0.00012361537249759507
1127,-1.1761187723998927,2.0120013692480407,0.00012798849270775296
1128,-1.1761187723998927,2.0807475796656822,0.00013236161291791084
1129,-1.1761187723998927,2.149493790083324,0.00013673473312806876
1130,-1.1761187723998927,2.2182400005009657,0.00014110785333822665
1131,-1.1761187723998927,2.286986210918607,0.00014548097354838456
1132,-1.1761187723998927,2.3557324213362487,0.00014985409375854245
1133,-1.1761187723998927,2.4244786317538902,0.00015422721396870034
1134,-1.1761187723998927,2.4932248421715317,0.00015860033417885823
1135,-1.1761187723998927,2.5619710525891737,0.00016297345438901615
1136,-1.1761187723998927,2.630717263006815,0.00016734657459917403
1137,-1.1761187723998927,2.6994634734244567,0.00017171969480933195
1138,-1.1761187723998927,2.768209683842098,0.00017609281501948984
1139,-1.1761187723998927,2.8369558942597397,0.00018046593522964773
1140,-1.1761187723998927,2.9057021046773817,0.00018483905543980564
1141,-1.1761187723998927,2.974448315095023,0.00018921217564996353
1142,-1.1761187723998927,3.0431945255126647,0.00019358529586012145
1143,-1.1761187723998927,3.111940735930306,0.00019795841607027934
1144,-1.1761187723998927,3.1806869463479477,0.00020233153628043722
